,Date,Open,High,Low,Close,Adj Close,Volume,daily_return
43,1928-03-05,17.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422,0,0.015606963564788412
44,1928-03-06,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,0,0.005691541446024351
45,1928-03-07,17.579999923706055,17.579999923706055,17.579999923706055,17.579999923706055,17.579999923706055,0,-0.005093387221239198
46,1928-03-08,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,0,0.00341293891938399
47,1928-03-09,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,0,0.016439961766524958
48,1928-03-12,18.0,18.0,18.0,18.0,18.0,0,0.003904054301884896
49,1928-03-13,17.920000076293945,17.920000076293945,17.920000076293945,17.920000076293945,17.920000076293945,0,-0.004444440205891964
50,1928-03-14,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,0,0.0005580484843337175
51,1928-03-15,18.06999969482422,18.06999969482422,18.06999969482422,18.06999969482422,18.06999969482422,0,0.007808108603769792
52,1928-03-16,18.26000022888184,18.26000022888184,18.26000022888184,18.26000022888184,18.26000022888184,0,0.01051469492343382
53,1928-03-19,18.36000061035156,18.36000061035156,18.36000061035156,18.36000061035156,18.36000061035156,0,0.005476472081941575
54,1928-03-20,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,0,0.005446539803746875
55,1928-03-21,18.649999618530277,18.649999618530277,18.649999618530277,18.649999618530277,18.649999618530277,0,0.010292553818024741
56,1928-03-22,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0,-0.0026809242940075695
57,1928-03-23,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,0,0.009677435563663073
58,1928-03-26,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0,0.014376919091756868
59,1928-03-27,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617,0,-0.005774210362640586
60,1928-03-28,18.88999938964844,18.88999938964844,18.88999938964844,18.88999938964844,18.88999938964844,0,-0.0026399758711339594
61,1928-03-29,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,0.003176356550010917
62,1928-03-30,19.280000686645508,19.280000686645508,19.280000686645508,19.280000686645508,19.280000686645508,0,0.017414243293933485
63,1928-04-02,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211,0,-0.019190914214525123
64,1928-04-03,19.020000457763672,19.020000457763672,19.020000457763672,19.020000457763672,19.020000457763672,0,0.005817060351093417
65,1928-04-04,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,0,-0.0015773231295197476
66,1928-04-05,19.229999542236328,19.229999542236328,19.229999542236328,19.229999542236328,19.229999542236328,0,0.012638218747278662
67,1928-04-09,19.270000457763672,19.270000457763672,19.270000457763672,19.270000457763672,19.270000457763672,0,0.002080130862171181
68,1928-04-10,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,0,-0.008822006863287601
69,1928-04-11,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,0,0.017801054753786794
70,1928-04-12,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,0,-0.0015432451554180382
71,1928-04-13,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0,0.016486331650686914
72,1928-04-16,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,-0.0025341732499036818
73,1928-04-17,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,-0.008130073421291018
74,1928-04-18,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,0.0
75,1928-04-19,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,0.00563517932496671
76,1928-04-20,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,0,-0.014773256269838053
77,1928-04-23,19.149999618530277,19.149999618530277,19.149999618530277,19.149999618530277,19.149999618530277,0,-0.009824226088860133
78,1928-04-24,19.25,19.25,19.25,19.25,19.25,0,0.005221952138994235
79,1928-04-25,19.32999992370605,19.32999992370605,19.32999992370605,19.32999992370605,19.32999992370605,0,0.004155840192522131
80,1928-04-26,19.46999931335449,19.46999931335449,19.46999931335449,19.46999931335449,19.46999931335449,0,0.007242596492550657
81,1928-04-27,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,0.01078587566653133
82,1928-04-30,19.75,19.75,19.75,19.75,19.75,0,0.0035568950070499206
83,1928-05-01,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,0,0.0015190221086334166
84,1928-05-02,19.82999992370605,19.82999992370605,19.82999992370605,19.82999992370605,19.82999992370605,0,0.0025277672055037392
85,1928-05-03,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,0.005042883603352033
86,1928-05-04,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,0.015554413507052223
87,1928-05-07,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,0,0.008399213350611223
88,1928-05-08,20.270000457763672,20.270000457763672,20.270000457763672,20.270000457763672,20.270000457763672,0,-0.006859352802307317
89,1928-05-09,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,-0.001480053575135365
90,1928-05-10,20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656,0,-0.0014822473806703762
91,1928-05-11,20.36000061035156,20.36000061035156,20.36000061035156,20.36000061035156,20.36000061035156,0,0.0074221441204394
92,1928-05-14,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,0,0.003929269219441256
93,1928-05-15,20.38999938964844,20.38999938964844,20.38999938964844,20.38999938964844,20.38999938964844,0,-0.002446239877824996
94,1928-05-16,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0,-0.01667484859075108
95,1928-05-17,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0,0.0034913518621717543
96,1928-05-18,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0,-0.009940395357710852
97,1928-05-21,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,-0.014558278836176441
98,1928-05-22,19.36000061035156,19.36000061035156,19.36000061035156,19.36000061035156,19.36000061035156,0,-0.013754384205714731
99,1928-05-23,19.75,19.75,19.75,19.75,19.75,0,0.020144595937662935
100,1928-05-24,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,0.006075991859918917
101,1928-05-25,19.899999618530277,19.899999618530277,19.899999618530277,19.899999618530277,19.899999618530277,0,0.0015097522913862793
102,1928-05-28,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,0,-0.016582911056881255
103,1928-05-29,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0,0.012774655283521508
104,1928-05-31,20.0,20.0,20.0,20.0,20.0,0,0.009081751157785645
105,1928-06-01,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0,0.0034999847412109375
106,1928-06-04,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,-0.013452937811120225
107,1928-06-05,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0,0.002525310421001903
108,1928-06-06,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0,-0.009571815133816552
109,1928-06-07,19.61000061035156,19.61000061035156,19.61000061035156,19.61000061035156,19.61000061035156,0,-0.0025431962079659476
110,1928-06-08,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0,-0.01223864169547606
111,1928-06-11,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,-0.0356221220527797
112,1928-06-12,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,-0.018201292667735403
113,1928-06-13,18.88999938964844,18.88999938964844,18.88999938964844,18.88999938964844,18.88999938964844,0,0.029989053025331724
114,1928-06-14,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0,0.008470082190674022
115,1928-06-15,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,0,-0.016272938496464495
116,1928-06-18,18.399999618530277,18.399999618530277,18.399999618530277,18.399999618530277,18.399999618530277,0,-0.01814301796907658
117,1928-06-19,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,-0.0032608406079509544
118,1928-06-20,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,0,0.012540869156092871
119,1928-06-21,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,0,-0.0005385152959708206
120,1928-06-22,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0,-0.0010775081352635274
121,1928-06-25,18.46999931335449,18.46999931335449,18.46999931335449,18.46999931335449,18.46999931335449,0,-0.003775706511116139
122,1928-06-26,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,0.01136984296850807
123,1928-06-27,18.86000061035156,18.86000061035156,18.86000061035156,18.86000061035156,18.86000061035156,0,0.009635990483678025
124,1928-06-28,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0,0.011134627660478458
125,1928-06-29,19.13999938964844,19.13999938964844,19.13999938964844,19.13999938964844,19.13999938964844,0,0.0036706709986586983
126,1928-07-02,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,0,-0.008359448929692537
127,1928-07-03,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0.016333054834968053
128,1928-07-05,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,0,0.009849591378507716
129,1928-07-06,19.38999938964844,19.38999938964844,19.38999938964844,19.38999938964844,19.38999938964844,0,-0.004620131144908335
130,1928-07-09,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,0,0.003610092678062893
131,1928-07-10,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,-0.0015415611874726176
132,1928-07-11,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,-0.02470404192986375
133,1928-07-12,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,-0.007387930942508003
134,1928-07-13,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,0,0.007974461604949301
135,1928-07-16,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0,-0.013712992304210081
136,1928-07-17,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0,0.005347511766912616
137,1928-07-18,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0.012234120155258266
138,1928-07-19,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,0,-0.0021019923323184475
139,1928-07-20,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0.002106420011030341
140,1928-07-23,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0,0.004729382519205627
141,1928-07-24,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0,-0.001569073500454432
142,1928-07-25,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,0.00576221107764896
143,1928-07-26,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,0,0.0020832815931923765
144,1928-07-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,0.00935552532833106
145,1928-07-30,19.46999931335449,19.46999931335449,19.46999931335449,19.46999931335449,19.46999931335449,0,0.002574625997122215
146,1928-07-31,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,-0.0020543918638595837
147,1928-08-01,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,-0.0005146798108475181
148,1928-08-02,19.32999992370605,19.32999992370605,19.32999992370605,19.32999992370605,19.32999992370605,0,-0.004634405367369587
149,1928-08-03,19.36000061035156,19.36000061035156,19.36000061035156,19.36000061035156,19.36000061035156,0,0.0015520272511080346
150,1928-08-06,19.57999992370605,19.57999992370605,19.57999992370605,19.57999992370605,19.57999992370605,0,0.011363600538156104
151,1928-08-07,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,-0.0045965348793960414
152,1928-08-08,19.25,19.25,19.25,19.25,19.25,0,-0.012313995584228521
153,1928-08-09,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0,0.0025973629641842244
154,1928-08-10,19.25,19.25,19.25,19.25,19.25,0,-0.0025906341469971172
155,1928-08-13,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0.0020779696377841717
156,1928-08-14,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,-0.008294543658209474
157,1928-08-15,19.46999931335449,19.46999931335449,19.46999931335449,19.46999931335449,19.46999931335449,0,0.017773139963601636
158,1928-08-16,19.61000061035156,19.61000061035156,19.61000061035156,19.61000061035156,19.61000061035156,0,0.007190616432176444
159,1928-08-17,19.63999938964844,19.63999938964844,19.63999938964844,19.63999938964844,19.63999938964844,0,0.0015297694218860958
160,1928-08-20,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,0.0066191991932418315
161,1928-08-21,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0.012645422064308853
162,1928-08-22,20.0,20.0,20.0,20.0,20.0,0,-0.0009990238414763208
163,1928-08-23,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0.0010000228881836826
164,1928-08-24,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,0,0.015984000374991147
165,1928-08-27,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,0.001966519561388491
166,1928-08-28,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,0,0.007850920576520926
167,1928-08-29,20.57999992370605,20.57999992370605,20.57999992370605,20.57999992370605,20.57999992370605,0,0.001947371294831246
168,1928-08-30,20.61000061035156,20.61000061035156,20.61000061035156,20.61000061035156,20.61000061035156,0,0.0014577593176252623
169,1928-08-31,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0,0.01261524605444464
170,1928-09-04,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,0,0.00479149353617192
171,1928-09-05,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0,0.004768735562430182
172,1928-09-06,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0,-0.0061698700830326025
173,1928-09-07,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0,0.007163305382266172
174,1928-09-10,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0,-0.008060695830440001
175,1928-09-11,21.07999992370605,21.07999992370605,21.07999992370605,21.07999992370605,21.07999992370605,0,0.007648176234636539
176,1928-09-12,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,0.003795062808140459
177,1928-09-13,21.13999938964844,21.13999938964844,21.13999938964844,21.13999938964844,21.13999938964844,0,-0.0009452012243806873
178,1928-09-14,21.13999938964844,21.13999938964844,21.13999938964844,21.13999938964844,21.13999938964844,0,0.0
179,1928-09-17,21.32999992370605,21.32999992370605,21.32999992370605,21.32999992370605,21.32999992370605,0,0.00898772656306912
180,1928-09-18,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,-0.007032330945466181
181,1928-09-19,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0.0
182,1928-09-20,21.21999931335449,21.21999931335449,21.21999931335449,21.21999931335449,21.21999931335449,0,0.001888527271122431
183,1928-09-21,21.36000061035156,21.36000061035156,21.36000061035156,21.36000061035156,21.36000061035156,0,0.006597610816554633
184,1928-09-24,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0,0.00327713917715422
185,1928-09-25,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,-0.0009332924628490114
186,1928-09-26,21.399999618530277,21.399999618530277,21.399999618530277,21.399999618530277,21.399999618530277,0,-0.0004670821556796989
187,1928-09-27,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0,-0.012616844045636455
188,1928-09-28,21.13999938964844,21.13999938964844,21.13999938964844,21.13999938964844,21.13999938964844,0,0.0004732716175590568
189,1928-10-01,21.36000061035156,21.36000061035156,21.36000061035156,21.36000061035156,21.36000061035156,0,0.010406869775542393
190,1928-10-02,21.26000022888184,21.26000022888184,21.26000022888184,21.26000022888184,21.26000022888184,0,-0.004681665665367873
191,1928-10-03,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,-0.0032925538132932974
192,1928-10-04,21.26000022888184,21.26000022888184,21.26000022888184,21.26000022888184,21.26000022888184,0,0.0033034305361019367
193,1928-10-05,21.21999931335449,21.21999931335449,21.21999931335449,21.21999931335449,21.21999931335449,0,-0.0018815105878037253
194,1928-10-08,21.11000061035156,21.11000061035156,21.11000061035156,21.11000061035156,21.11000061035156,0,-0.005183727924708448
195,1928-10-09,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0.0033159494457757344
196,1928-10-10,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,0.010859279458089732
197,1928-10-11,21.51000022888184,21.51000022888184,21.51000022888184,21.51000022888184,21.51000022888184,0,0.004670732469987282
198,1928-10-15,21.649999618530277,21.649999618530277,21.649999618530277,21.649999618530277,21.649999618530277,0,0.006508572206357144
199,1928-10-16,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,0,0.00323324231212907
200,1928-10-17,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,0.003222909962516285
201,1928-10-18,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0,0.0022945954547857195
202,1928-10-19,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0,0.005494456549742566
203,1928-10-22,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,-0.00683058400655101
204,1928-10-23,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,0.00641913344453271
205,1928-10-24,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0.0018222782135954851
206,1928-10-25,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0,-0.003638013848964561
207,1928-10-26,21.649999618530277,21.649999618530277,21.649999618530277,21.649999618530277,21.649999618530277,0,-0.011866738050778314
208,1928-10-29,22.0,22.0,22.0,22.0,22.0,0,0.016166299659892802
209,1928-10-30,21.76000022888184,21.76000022888184,21.76000022888184,21.76000022888184,21.76000022888184,0,-0.010909080505370983
210,1928-10-31,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,-0.0036764670434090707
211,1928-11-01,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0.014298868153999722
212,1928-11-02,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,-0.0018189635559362483
213,1928-11-05,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0.013211799457808926
214,1928-11-07,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0.0
215,1928-11-08,22.38999938964844,22.38999938964844,22.38999938964844,22.38999938964844,22.38999938964844,0,0.006744587233542765
216,1928-11-09,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,0,0.00714604072236269
217,1928-11-12,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,0.01286035145627551
218,1928-11-13,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0.0030647852170127
219,1928-11-14,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0.0
220,1928-11-15,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0,0.005237924052057696
221,1928-11-16,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0.014763358334811016
222,1928-11-19,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0.0
223,1928-11-20,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0,0.008557931040167777
224,1928-11-21,23.21999931335449,23.21999931335449,23.21999931335449,23.21999931335449,23.21999931335449,0,-0.01484940118801048
225,1928-11-22,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,0,0.012919946308380892
226,1928-11-23,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,0,0.007653074050700814
227,1928-11-26,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0,0.004219344763797039
228,1928-11-27,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,0.004621874532679593
229,1928-11-28,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0,0.011710610139372912
230,1928-11-30,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,0,0.0037205519057834646
231,1928-12-03,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,0,-0.017710061491567064
232,1928-12-04,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,0.002515700837849799
